EnsemblID	Symbol	RA_1	RA_2	RA_3	TGFb_1	TGFb_2	TGFb_3	RA_TGFb_1	RA_TGFb_2	RA_TGFb_3	WT_1	WT_2	WT_3
ENSMUSG00000026141	Col19a1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077463	Gm26418	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099997	Tubb4b-ps2	2	1	1	3	1	2	0	1	0	4	0	2
ENSMUSG00000100131	Gm28439	18	19	22	16	13	20	10	11	9	16	22	24
ENSMUSG00000067736	Gm10222	4	5	2	4	10	5	3	7	4	5	6	6
ENSMUSG00000101939	Gm28438	0	1	1	2	1	1	0	2	1	3	6	3
ENSMUSG00000101111	Gm28437	77	78	59	69	81	76	47	59	33	117	101	102
ENSMUSG00000100862	Gm10925	95	84	80	92	82	102	85	77	53	121	123	138
ENSMUSG00000102070	Gm28661	116	95	87	89	108	111	95	92	59	139	135	152
ENSMUSG00000101249	Gm29216	100	88	81	99	116	112	70	101	62	109	110	164
ENSMUSG00000073725	Lmbrd1	647	709	632	812	690	708	579	935	730	713	751	908
ENSMUSG00000100808	Gm28594	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100483	Gm28237	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100450	Gm9443	0	0	0	0	1	0	0	0	1	0	0	0
ENSMUSG00000099392	Gm29414	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033569	Adgrb3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080849	Gm15702	0	0	0	1	0	0	1	0	0	0	0	1
ENSMUSG00000104257	Gm20172	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096866	Gm22260	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102296	Gm37543	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103209	Gm37331	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104027	Gm37211	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102407	Gm37862	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103214	Gm38286	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104100	Gm37880	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084740	Gm25294	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103889	Gm37011	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101301	Gm29214	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104221	Gm37051	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102250	Gm38260	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102317	Gm37628	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103563	8030445P17Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102465	Gm38198	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102659	Gm37077	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103924	Gm37895	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104132	Gm36952	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102747	Gm37602	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102386	2900022M07Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103004	2900002M20Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104516	Gm9884	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101618	Gm18443	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099458	Gm19123	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088111	Gm24064	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073722	4931408C20Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095256	n-R5s209	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100310	Gm19641	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101514	Gm5524	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101033	Gm18776	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101372	Gm19028	0	0	1	0	0	0	0	0	1	1	1	0
ENSMUSG00000103241	Gm38089	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086240	Gm7846	20	28	18	33	29	19	19	23	18	45	38	48
ENSMUSG00000048411	Gm597	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081557	Gm5697	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058590	Gm6462	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101235	Gm18033	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064433	Gm25586	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080625	Gm22679	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080391	Gm23785	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099257	Mir6342	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099492	Gm5525	24	41	27	23	18	19	8	20	15	33	28	26
ENSMUSG00000101726	Gm7858	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096829	Gm23771	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098883	Gm27430	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053185	Gm9898	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100261	Gm6473	0	1	0	1	0	0	2	1	2	0	0	1
ENSMUSG00000101180	Gm2914	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048874	Phf3	4802	5601	4391	5006	4886	4909	4015	6126	5621	5139	4656	6339
ENSMUSG00000103783	Gm37522	0	0	0	0	0	0	2	1	3	1	5	3
ENSMUSG00000104315	Gm37906	1	5	3	2	3	0	2	3	2	3	1	1
ENSMUSG00000026064	Ptp4a1	289	356	270	330	303	332	214	398	329	344	348	498
ENSMUSG00000086151	Gm5698	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086726	Gm9458	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087346	Gm5699	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100371	Gm29669	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100237	Gm28644	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098529	Gm27362	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086727	4931428L18Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100910	Gm29128	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099796	Gm7893	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050217	Lgsn	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026063	Pih1d3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077664	Gm26145	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100205	Gm4850	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100592	Gm28645	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094215	Gm6489	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101093	Gm10307	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070960	Gm19680	4	7	3	2	6	3	4	4	1	8	11	4
ENSMUSG00000088620	Gm23032	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082159	Gm7910	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026058	Khdrbs2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064688	Gm25814	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103482	Gm37999	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104498	Gm37110	1	0	0	0	0	0	0	1	1	0	0	0
ENSMUSG00000104313	Gm37911	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102865	Gm9839	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102321	Gm37792	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091318	Gm5415	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089489	Gm24732	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104433	Gm37426	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089395	Gm23024	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102926	Gm37151	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100497	Gm28624	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102917	Gm37724	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100481	Gm7114	0	3	3	4	1	1	1	2	1	5	0	2
ENSMUSG00000100590	Gm4785	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088750	Gm24901	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104230	Gm37591	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101754	Gm2987	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065223	Gm25792	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100318	Gm18799	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101612	Gm7933	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065260	Gm23453	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026134	Prim2	401	544	357	517	445	497	251	397	351	609	538	707
ENSMUSG00000101682	Gm29228	0	0	0	0	1	0	0	0	0	1	0	0
ENSMUSG00000102714	Gm37618	0	0	0	1	0	0	0	0	0	0	0	1
ENSMUSG00000102093	Gm17813	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103746	1700001G17Rik	3	5	6	6	7	6	1	15	4	7	12	13
ENSMUSG00000102198	Gm38173	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000004768	Rab23	234	265	213	248	256	266	131	139	145	393	333	432
ENSMUSG00000042215	Bag2	213	321	219	119	134	127	74	141	122	268	221	308
ENSMUSG00000103072	Gm37905	0	0	0	0	1	0	0	0	0	0	2	1
ENSMUSG00000042197	Zfp451	1537	1843	1594	2041	1950	1928	1618	2631	2315	1817	1702	2399
ENSMUSG00000081402	Gm15455	7	7	6	6	7	11	2	13	12	13	11	9
ENSMUSG00000042182	Bend6	36	57	37	119	135	115	78	120	121	50	78	87
ENSMUSG00000104416	Gm37067	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026131	Dst	19	18	34	34	29	41	31	36	31	28	34	55
ENSMUSG00000103888	Dst	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103596	Gm37354	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099382	Gm28631	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084506	Gm23792	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103364	Gm38157	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105982	mmu-mir-6896	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103405	Dst	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096992	Gm26788	2	1	4	2	2	4	1	1	1	0	0	1
ENSMUSG00000104475	D630036G22Rik	17	12	16	3	4	9	10	4	10	12	13	13
ENSMUSG00000103001	A930005N03Rik	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000104397	Gm37958	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102839	Gm37385	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000101206	Gm5266	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101462	Gm3052	9	7	8	27	20	23	21	34	36	13	9	19
ENSMUSG00000102336	Gm37233	66	47	91	117	128	125	124	284	253	68	83	131
ENSMUSG00000092852	Mir5103	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042111	Ccdc115	649	811	617	564	515	567	410	764	654	668	692	918
ENSMUSG00000101711	Gm28306	1	0	0	1	0	0	0	1	1	0	0	0
ENSMUSG00000026127	Imp4	1591	1932	1491	1628	1548	1648	1281	2214	1859	1779	1826	2396
ENSMUSG00000026126	Ptpn18	2616	3571	2752	1674	1565	1688	1382	2610	2544	3179	2879	4045
ENSMUSG00000100280	Gm28417	101	153	112	59	59	64	72	135	124	129	108	156
ENSMUSG00000101223	4930568A12Rik	9	15	11	5	4	2	5	15	14	16	11	17
ENSMUSG00000026125	Prss39	2	2	2	2	0	4	0	0	1	4	7	4
ENSMUSG00000101116	Gm28416	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026124	Cfc1	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000101803	Gm28419	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037529	Prss40	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045815	1700101I19Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045174	Amer3	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000100524	Gm28418	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102499	Gm36984	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103521	Gm29730	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104098	AA619741	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037509	Arhgef4	597	781	647	634	601	615	526	1039	867	721	710	948
ENSMUSG00000106790	AC107766.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102537	Gm37224	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102612	Gm37845	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104002	Gm38336	14	18	16	26	19	39	20	37	30	31	34	26
ENSMUSG00000037503	Fam168b	6376	7474	6430	8115	7432	8082	6350	10397	9221	7803	7636	10088
ENSMUSG00000104358	Gm37127	0	0	0	0	0	1	2	0	0	1	0	0
ENSMUSG00000026123	Plekhb2	1810	2229	1667	2635	2450	2781	1397	2548	1931	3158	2288	3066
ENSMUSG00000103716	Gm19430	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103548	Gm37670	0	2	1	0	0	0	1	0	0	0	1	0
ENSMUSG00000103760	Gm8009	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000103997	Gm38027	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077231	Gm25096	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104417	Gm37068	0	0	1	1	3	2	0	1	1	0	4	2
ENSMUSG00000064601	Gm25634	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101714	Gm28415	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102531	1110002O04Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103096	Gm8022	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102279	Gm37146	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103708	Gm33222	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104201	4930535G08Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102434	Gm38049	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045216	Hs6st1	471	654	536	772	753	776	356	605	579	735	808	1166
ENSMUSG00000104523	Gm37335	0	1	0	1	0	0	1	2	0	1	0	1
ENSMUSG00000102202	Gm33280	2	1	1	3	1	1	4	4	3	2	2	5
ENSMUSG00000037470	Uggt1	4826	5649	4306	5942	5615	5658	3626	6185	5526	5629	5700	7449
ENSMUSG00000098752	Mir6897	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000047180	Neurl3	7431	7567	6048	11968	10861	10933	11211	18787	15475	6546	5976	8106
ENSMUSG00000037447	Arid5a	5151	5621	4993	11092	11202	11260	5096	8671	8037	8036	7544	10385
ENSMUSG00000102762	4930403P22Rik	1	2	0	1	0	2	0	0	5	0	0	2
ENSMUSG00000010453	Kansl3	2571	3079	2916	3889	3591	3849	3309	5252	4552	3377	3222	4313
ENSMUSG00000098680	Mir6898	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037432	Fer1l5	1	2	2	1	4	4	3	2	3	2	1	0
ENSMUSG00000001143	Lman2l	831	1042	868	1043	1098	982	1045	1765	1563	897	888	1191
ENSMUSG00000037408	Cnnm4	257	296	244	391	380	338	178	295	299	312	333	465
ENSMUSG00000104316	Gm37909	0	2	2	5	5	6	3	7	4	5	3	9
ENSMUSG00000106081	AC084391.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001138	Cnnm3	1045	1206	971	1251	1172	1175	1028	1747	1541	1051	1107	1562
ENSMUSG00000102845	Gm38033	0	1	0	0	1	0	0	1	0	0	0	0
ENSMUSG00000067653	Ankrd23	98	126	143	155	143	183	115	181	148	135	120	138
ENSMUSG00000103661	Ankrd23	0	1	1	2	4	4	3	4	1	4	3	2
ENSMUSG00000079610	Ankrd39	368	437	409	518	485	466	376	626	603	464	412	575
ENSMUSG00000026121	Sema4c	189	229	192	259	213	223	78	115	79	224	138	207
ENSMUSG00000087589	D430040D24Rik	3	4	2	4	2	2	0	0	2	3	1	2
ENSMUSG00000046337	Fam178b	1	0	0	2	0	0	0	0	0	1	0	0
ENSMUSG00000089906	Gm6428	0	0	0	0	0	0	0	2	0	0	1	1
ENSMUSG00000077939	Gm24133	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061518	Cox5b	1644	1858	1324	1942	1567	1662	1210	2232	1858	1768	1450	1999
ENSMUSG00000037351	Actr1b	2030	2315	1942	3345	3077	3062	2320	4144	3535	2581	2283	3051
ENSMUSG00000102416	4933424G06Rik	1	0	1	0	0	1	1	0	1	2	0	0
ENSMUSG00000104237	Gm33533	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000106804	RP23-247A1.6	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026117	Zap70	7108	7828	5685	5310	4469	4819	4223	7548	6505	6325	5359	7063
ENSMUSG00000097291	Gm18828	2	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000026116	Tmem131	3192	3592	3259	3780	3589	3921	2658	4735	3807	3341	3267	4610
ENSMUSG00000103016	Gm37506	0	0	1	0	1	0	0	0	0	0	1	1
ENSMUSG00000102930	Gm38115	0	2	0	0	0	0	0	0	0	1	0	1
ENSMUSG00000103159	F830112A20Rik	0	1	0	0	0	3	0	1	3	0	0	1
ENSMUSG00000080054	Rpl12-ps1	3	7	2	0	0	1	1	1	2	4	3	8
ENSMUSG00000095944	n-R5s210	0	0	2	0	1	0	2	5	7	0	1	2
ENSMUSG00000050122	Vwa3b	8	18	18	48	56	50	18	29	34	26	25	22
ENSMUSG00000103603	Gm37020	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026114	Cnga3	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000102231	1700074A21Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026113	Inpp4a	1256	1431	1170	856	869	790	1123	1912	1556	892	770	1179
ENSMUSG00000086064	4930439A04Rik	1	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000102879	Gm37135	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026112	Coa5	3402	4065	2851	3664	3362	3553	2876	4787	3806	3383	3280	4464
ENSMUSG00000026111	Unc50	813	1002	799	1039	991	986	891	1383	1183	1043	907	1271
ENSMUSG00000026110	Mgat4a	1829	2217	1408	1724	1795	1648	1416	2533	2064	1492	1619	2113
ENSMUSG00000103948	4930594C11Rik	6	20	14	12	9	9	11	15	14	16	21	19
ENSMUSG00000087233	4930594C11Rik	3	6	4	3	1	3	2	4	5	2	4	3
ENSMUSG00000026090	2010300C02Rik	618	622	326	129	130	112	178	282	237	167	123	160
ENSMUSG00000089767	4930556I23Rik	2	2	9	4	4	4	6	14	1	3	4	9
ENSMUSG00000104365	4930470B04Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102650	Gm19863	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060771	Tsga10	42	59	53	164	135	121	72	118	112	69	74	78
ENSMUSG00000097268	Gm26805	1	0	2	0	3	0	0	0	0	0	0	0
ENSMUSG00000037216	Lipt1	74	117	72	55	67	49	43	82	58	108	85	111
ENSMUSG00000026088	Mitd1	842	1035	805	878	830	795	679	1275	1033	1155	948	1310
ENSMUSG00000026087	Mrpl30	2699	3182	2123	1865	1847	1913	1423	2856	2283	2719	2513	3227
ENSMUSG00000061584	Lyg2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087374	Gm15457	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000026085	Lyg1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089141	Gm23409	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058407	Txndc9	1210	1446	1120	1575	1330	1418	1147	1783	1456	1538	1353	1690
ENSMUSG00000026083	Eif5b	3454	4274	3323	3498	3251	3515	2607	4462	3870	3965	3831	4916
ENSMUSG00000026082	Rev1	673	746	659	687	640	731	608	993	850	949	671	982
ENSMUSG00000103804	Gm37062	4	9	6	5	2	2	3	8	8	18	3	8
ENSMUSG00000102716	Gm5099	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037138	Aff3	721	945	1201	1953	2063	1986	1092	1838	1527	1727	2100	3095
ENSMUSG00000085391	Gm16150	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085280	Gm16151	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000087131	Gm16152	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102984	Gm34727	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102541	Gm38135	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103531	2610300A13Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048814	Lonrf2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026080	Chst10	412	505	381	914	713	706	438	658	571	966	897	1065
ENSMUSG00000103647	Gm37707	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102447	Gm6621	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067604	Nms	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026078	Pdcl3	826	1108	739	977	827	928	608	1039	913	996	901	1133
ENSMUSG00000103046	Gm37309	36	43	37	59	42	46	53	84	53	48	49	69
ENSMUSG00000104188	Gm37821	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103182	Gm37091	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098833	Mir6349	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026077	Npas2	295	386	373	383	390	395	302	447	379	363	313	568
ENSMUSG00000092553	Gm20428	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092563	Gm3617	2	6	2	0	4	0	2	4	1	2	5	4
ENSMUSG00000073702	Rpl31	7091	8254	6199	6161	5600	5855	2895	5398	4551	9746	8206	10521
ENSMUSG00000003134	Tbc1d8	17	24	11	28	30	23	35	71	93	39	15	36
ENSMUSG00000102607	Gm37265	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065629	Gm24826	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104827	ACEA_U3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000003135	Cnot11	955	1148	861	1336	1165	1218	1027	1609	1368	1199	956	1280
ENSMUSG00000085894	Gm15832	57	57	67	318	294	319	273	531	399	99	73	148
ENSMUSG00000077704	Snord89	4	2	9	23	29	22	28	46	37	7	11	14
ENSMUSG00000048234	Rnf149	441	472	395	1881	1807	1778	1692	3082	2418	588	501	672
ENSMUSG00000064936	Gm23722	0	2	1	10	8	10	12	12	11	2	2	0
ENSMUSG00000102471	Gm5100	2	0	1	0	1	0	0	0	0	0	0	1
ENSMUSG00000050967	Creg2	2	0	0	0	1	0	0	1	1	0	0	1
ENSMUSG00000097083	D930019O06Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057173	Rfx8	1	1	0	15	9	13	0	0	2	1	3	4
ENSMUSG00000091937	Gm3646	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101634	1700066B17Rik	1	0	0	3	0	0	0	0	0	0	0	2
ENSMUSG00000026074	Map4k4	4755	5264	4870	8346	7751	8151	4006	6831	5795	7815	7039	10176
ENSMUSG00000102985	4930456G14Rik	0	1	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000026073	Il1r2	86	47	20	1	2	6	1	0	3	91	52	35
ENSMUSG00000097899	Gm16894	4	4	1	1	1	2	0	0	0	5	2	7
ENSMUSG00000102975	Gm37347	1	1	0	0	0	0	0	0	0	0	1	1
ENSMUSG00000026072	Il1r1	0	0	2	4	4	17	0	0	2	8	3	19
ENSMUSG00000103560	Gm38070	1	0	2	1	1	0	0	2	0	1	0	0
ENSMUSG00000070942	Il1rl2	94	61	56	15	26	22	30	46	42	54	39	51
ENSMUSG00000103230	Gm17970	1	2	1	3	0	0	1	0	1	0	2	3
ENSMUSG00000026069	Il1rl1	13	8	4	97	87	121	49	71	124	111	78	73
ENSMUSG00000026070	Il18r1	2220	1832	1269	9508	9065	8936	769	1283	953	12608	9528	11387
ENSMUSG00000026068	Il18rap	2741	2324	1461	1702	1422	1559	393	748	564	3937	3506	4109
ENSMUSG00000104441	Gm35801	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026065	Slc9a4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102676	Gm37435	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026062	Slc9a2	1	0	0	11	9	13	2	0	1	10	6	5
ENSMUSG00000103679	Gm37623	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103270	Gm37915	0	0	1	1	1	2	1	4	0	0	0	0
ENSMUSG00000041945	Mfsd9	66	96	74	93	80	82	75	114	91	80	85	92
ENSMUSG00000079588	Tmem182	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000094136	Gm5973	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104072	4930448I06Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100185	Gm28634	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100832	Gm29260	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100178	Gm5267	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101877	Gm8176	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053640	Gm9915	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101919	Gm29664	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101299	Gm28175	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100180	Gm28140	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103106	Gm37047	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060424	Pantr1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104199	4930420N18Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093436	Gm20646	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045515	Pou3f3	0	0	0	0	0	0	0	0	0	0	0	0
